NODE,Total Profit ($)
SCEC_1_PDRP110-APND,-0.6662303049999999
SCEC_1_PDRP113-APND,-0.6662303049999999
SCEC_1_PDRP132-APND,-0.6662303049999999
SCEC_1_PDRP124-APND,-0.6662303049999999
SCEC_1_PDRP131-APND,-0.6662303049999999
SCEC_1_PDRP130-APND,-0.6662303049999999
SCEC_1_PDRP13-APND,-0.6662303049999999
SCEC_1_PDRP129-APND,-0.6662303049999999
SCEC_1_PDRP128-APND,-0.6662303049999999
SCEC_1_PDRP127-APND,-0.6662303049999999
SCEC_1_PDRP126-APND,-0.6662303049999999
SCEC_1_PDRP125-APND,-0.6662303049999999
SCEC_1_PDRP122-APND,-0.6662303049999999
SCEC_1_PDRP158-APND,-0.6662303049999999
SCEC_1_PDRP121-APND,-0.6662303049999999
SCEC_1_PDRP120-APND,-0.6662303049999999
SCEC_1_PDRP12-APND,-0.6662303049999999
SCEC_1_PDRP119-APND,-0.6662303049999999
SCEC_1_PDRP118-APND,-0.6662303049999999
SCEC_1_PDRP117-APND,-0.6662303049999999
SCEC_1_PDRP116-APND,-0.6662303049999999
SCEC_1_PDRP115-APND,-0.6662303049999999
SCEC_1_PDRP157-APND,-0.6662303049999999
SCEC_1_PDRP194-APND,-0.6662303049999999
SCEC_1_PDRP159-APND,-0.6662303049999999
SCEC_1_PDRP83-APND,-0.6662303049999999
SCEC_1_PDRP81-APND,-0.6662303049999999
SCEC_1_PDRP80-APND,-0.6662303049999999
SCEC_1_PDRP79-APND,-0.6662303049999999
SCEC_1_PDRP78-APND,-0.6662303049999999
SCEC_1_PDRP77-APND,-0.6662303049999999
SCEC_1_PDRP76-APND,-0.6662303049999999
SCEC_1_PDRP75-APND,-0.6662303049999999
SCEC_1_PDRP73-APND,-0.6662303049999999
SCEC_1_PDRP72-APND,-0.6662303049999999
SCEC_1_PDRP71-APND,-0.6662303049999999
SCEC_1_PDRP70-APND,-0.6662303049999999
SCEC_1_PDRP69-APND,-0.6662303049999999
SCEC_1_PDRP68-APND,-0.6662303049999999
SCEC_1_PDRP67-APND,-0.6662303049999999
SCEC_1_PDRP66-APND,-0.6662303049999999
SCEC_1_PDRP65-APND,-0.6662303049999999
SCEC_1_PDRP64-APND,-0.6662303049999999
SCEC_1_PDRP63-APND,-0.6662303049999999
SCEC_1_PDRP62-APND,-0.6662303049999999
SCEC_1_PDRP61-APND,-0.6662303049999999
SCEC_1_PDRP60-APND,-0.6662303049999999
SCEC_1_PDRP82-APND,-0.6662303049999999
SCEC_1_PDRP84-APND,-0.6662303049999999
SCEC_1_PDRP55-APND,-0.6662303049999999
SCEC_1_PDRP85-APND,-0.6662303049999999
SCEC_1_RDRR39-APND,-0.6662303049999999
SCEC_1_RDRR38-APND,-0.6662303049999999
SCEC_1_RDRR37-APND,-0.6662303049999999
SCEC_1_RDRR36-APND,-0.6662303049999999
SCEC_1_RDRR35-APND,-0.6662303049999999
SCEC_1_RDRR08-APND,-0.6662303049999999
SCEC_1_PDRP99-APND,-0.6662303049999999
SCEC_1_PDRP98-APND,-0.6662303049999999
SCEC_1_PDRP97-APND,-0.6662303049999999
SCEC_1_PDRP96-APND,-0.6662303049999999
SCEC_1_PDRP95-APND,-0.6662303049999999
SCEC_1_PDRP94-APND,-0.6662303049999999
SCEC_1_PDRP93-APND,-0.6662303049999999
SCEC_1_PDRP92-APND,-0.6662303049999999
SCEC_1_PDRP160-APND,-0.6662303049999999
SCEC_1_PDRP91-APND,-0.6662303049999999
SCEC_1_PDRP90-APND,-0.6662303049999999
SCEC_1_PDRP89-APND,-0.6662303049999999
SCEC_1_PDRP88-APND,-0.6662303049999999
SCEC_1_PDRP87-APND,-0.6662303049999999
SCEC_1_PDRP86-APND,-0.6662303049999999
SCEC_1_PDRP56-APND,-0.6662303049999999
SCEC_1_PDRP74-APND,-0.6662303049999999
SCEC_1_PDRP54-APND,-0.6662303049999999
SCEC_1_PDRP199-APND,-0.6662303049999999
SCEC_1_PDRP195-APND,-0.6662303049999999
SCEC_1_PDRP193-APND,-0.6662303049999999
SCEC_1_PDRP191-APND,-0.6662303049999999
SCEC_1_PDRP19-APND,-0.6662303049999999
SCEC_1_PDRP185-APND,-0.6662303049999999
SCEC_1_PDRP183-APND,-0.6662303049999999
SCEC_1_PDRP181-APND,-0.6662303049999999
SCEC_1_PDRP18-APND,-0.6662303049999999
SCEC_1_PDRP179-APND,-0.6662303049999999
SCEC_1_PDRP53-APND,-0.6662303049999999
SCEC_1_PDRP176-APND,-0.6662303049999999
SCEC_1_PDRP175-APND,-0.6662303049999999
SCEC_1_PDRP173-APND,-0.6662303049999999
SCEC_1_PDRP171-APND,-0.6662303049999999
SCEC_1_PDRP163-APND,-0.6662303049999999
SCEC_1_PDRP162-APND,-0.6662303049999999
SCEC_1_PDRP161-APND,-0.6662303049999999
SCEC_1_PDRP196-APND,-0.6662303049999999
SCEC_1_PDRP178-APND,-0.6662303049999999
SCEC_1_PDRP38-APND,-0.6662303049999999
SCEC_1_PDRP50-APND,-0.6662303049999999
SCEC_1_PDRP48-APND,-0.6662303049999999
SCEC_1_PDRP20-APND,-0.6662303049999999
SCEC_1_PDRP42-APND,-0.6662303049999999
SCEC_1_PDRP49-APND,-0.6662303049999999
SCEC_1_PDRP32-APND,-0.6662303049999999
SCEC_1_PDRP31-APND,-0.6662303049999999
SCEC_1_PDRP51-APND,-0.6662303049999999
SCEC_1_PDRP52-APND,-0.6662303049999999
SCEC_1_PDRP30-APND,-0.6662303049999999
POD_MRGT_6_MMAREF-APND,-0.6663577249999999
SBERDO_2_PSP4-APND,-0.6667598799999999
SBERDO_2_PSP3-APND,-0.6667598799999999
KRAMER_1_R2PX2-APND,-0.6676713700000001
KRAMER_1_R2BX2-APND,-0.6676713700000001
POD_CAMPFW_7_FARWST-APND,-0.6677179450000001
FILIPPI_2_QZSBTX-APND,-0.66799038
FILIPPI_2_QZSSRX-APND,-0.66799038
KRAMER_1_R1BX3-APND,-0.668725
KRAMER_1_R1PX3-APND,-0.668725
DMDVLY_1_UNITS-APND,-0.6705265900000001
CLAP_IRONMTN-APND,-0.6713003099999999
GENESI_2_STG-APND,-0.67130215
POD_BLKCRK_2_SOLAR1-APND,-0.6714730400000002
POD_GENESI_2_STG-APND,-0.6714730400000002
POD_DRACKR_2_SOLAR1-APND,-0.6714730400000002
POD_DRACKR_2_SOLAR2-APND,-0.6714730400000002
CLAP_OGROVE-APND,-0.6719432750000001
OGROVE_6_PL1X2-APND,-0.6719432750000001
POD_GARNET_2_WIND2-APND,-0.6721034699999999
POD_GARNET_1_SOLAR-APND,-0.6721034699999999
POD_TIFFNY_1_DILLON-APND,-0.6721034699999999
POD_CABZON_1_WINDA1-APND,-0.6721034699999999
POD_RENWD_1_QF-APND,-0.6721034699999999
POD_GARNET_1_WT3WND-APND,-0.6721034699999999
POD_GARNET_1_WIND-APND,-0.6721034699999999
POD_GARNET_1_WINDS-APND,-0.6721034699999999
POD_BLAST_1_WIND-APND,-0.6721034699999999
POD_GARNET_2_WIND1-APND,-0.6721034699999999
POD_GARNET_2_WIND3-APND,-0.6721034699999999
POD_GARNET_2_WIND4-APND,-0.6721034699999999
POD_GARNET_2_WIND5-APND,-0.6721034699999999
POD_TRNSWD_1_QF-APND,-0.6721034699999999
POD_SANWD_1_QF-APND,-0.6721034699999999
POD_INDIGO_1_UNIT 3-APND,-0.6721034699999999
POD_INDIGO_1_UNIT 2-APND,-0.6721034699999999
POD_MTWIND_1_UNIT 3-APND,-0.6721034699999999
POD_BUCKWD_1_QF-APND,-0.6721034699999999
POD_WHTWTR_1_WINDA1-APND,-0.6721034699999999
POD_INDIGO_1_UNIT 1-APND,-0.6721034699999999
CLAP_JHINDS-APND,-0.6721677549999998
CLAP_EAGLEMTN-APND,-0.6725297749999997
BUCKBL_2_PL1X3-APND,-0.6727836950000001
POD_DSRTSN_2_SOLAR1-APND,-0.672817045
POD_DSRTSN_2_SOLAR2-APND,-0.672817045
POD_BUCKBL_2_PL1X3-APND,-0.6732599100000001
CLAP_GENE_INTAKE-APND,-0.6735492499999997
POD_YUBACT_6_UNITA1-APND,-0.673917135
POD_YUBACT_1_SUNSWT-APND,-0.673917135
CENTPD_2_BMSSX2-APND,-0.6751494750000001
CENTPD_2_BMSX2-APND,-0.6751494750000001
OBERON_5_O2BBX2-APND,-0.6751656899999998
OBERON_5_O1SSX2-APND,-0.6758290100000001
OBERON_5_O1BBX2-APND,-0.676282455
BLKCRK_2_SOLAR1-APND,-0.6774717850000003
BLKCRK_2_GMCBT1-APND,-0.6774717850000003
POD_DEADCK_1_UNIT-APND,-0.678044485
POD_NAROW1_2_UNIT-APND,-0.6784429600000002
POD_WDLEAF_7_UNIT 1-APND,-0.6785415150000002
DSRTSN_2_SOLAR2-APND,-0.6787014800000002
DSRTSN_2_SOLAR1-APND,-0.6787014800000002
DSRTSN_2_DS2BX2-APND,-0.6792179450000002
POD_SPI LI_2_UNIT 1-APND,-0.6797457950000002
STANTN_2_SBEBX2-APND,-0.6804830599999998
POD_BIOMAS_1_UNIT 1-APND,-0.68181315
METEC_2_PL1X3-APND,-0.6831182849999999
MARVEL_2_MARBX2-APND,-0.683485135
GRNLF1_1_PL1X2-APND,-0.6855639900000001
DSRTSN_2_DS2X2-APND,-0.687477705
POD_BALCHS_7_UNIT 3-APND,-0.69140208
POD_HAASPH_7_PL1X2-APND,-0.6974173850000001
HAASPH_7_PL1X2-APND,-0.7122255900000003
POD_COLGAT_7_UNIT 2-APND,-0.7215968250000002
POD_COLGAT_7_UNIT 1-APND,-0.7215968250000002
MONTPH_7_UNITS-APND,-0.7610959900000001
POD_GEYS14_7_UNIT14-APND,-0.7639082000000001
POD_GEYS16_7_UNIT16-APND,-0.7639082000000001
POD_GEYS12_7_UNIT12-APND,-0.7639082000000001
POD_NCPA_7_GP2UN4-APND,-0.7639082000000001
POD_NCPA_7_GP2UN3-APND,-0.7639082000000001
POD_GEYS17_7_UNIT17-APND,-0.7639082000000001
PGFG_1_PDRP35-APND,-0.775664765
PGFG_1_PDRP29-APND,-0.775664765
PGFG_1_PDRP32-APND,-0.775664765
PGFG_1_PDRP33-APND,-0.775664765
PGFG_1_PDRP40-APND,-0.775664765
PGFG_1_PDRP36-APND,-0.775664765
PGFG_1_PDRP38-APND,-0.775664765
PGFG_1_PDRP27-APND,-0.775664765
PGFG_1_PDRP41-APND,-0.775664765
PGFG_1_PDRP42-APND,-0.775664765
PGFG_1_PDRP44-APND,-0.775664765
PGFG_1_RDRR01-APND,-0.775664765
PGFG_1_PDRP28-APND,-0.775664765
PGFG_1_PDRP24-APND,-0.775664765
PGFG_1_PDRP25-APND,-0.775664765
PGFG_1_PDRP17-APND,-0.775664765
PGFG_1_PDRP05-APND,-0.775664765
PGFG_1_PDRP07-APND,-0.775664765
PGFG_1_PDRP10-APND,-0.775664765
PGFG_1_PDRP23-APND,-0.775664765
PGFG_1_PDRP22-APND,-0.775664765
PGFG_1_PDRP13-APND,-0.775664765
PGFG_1_PDRP14-APND,-0.775664765
PGFG_1_PDRP21-APND,-0.775664765
PGFG_1_PDRP15-APND,-0.775664765
PGFG_1_PDRP20-APND,-0.775664765
PGFG_1_PDRP19-APND,-0.775664765
PGFG_1_PDRP77-APND,-0.775664765
SLAP_PGFG-APND,-0.7915232650000001
POD_SNMALF_6_UNITS-APND,-0.7937586349999997
